date,holiday_name,holiday,shutdown,mini_shutdown,warehouse_limited,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,warehouse
2022-04-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-06-29,,0,0,0,0,0,0,0,0,0.0,0,0.96,0.0,Munich_1
2022-06-01,,0,0,0,0,0,0,0,0,0.0,0,5.09,0.0,Munich_1
2020-10-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-07-11,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-08-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-05-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-02-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-03-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-10-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-06-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-11-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-01-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-03-01,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Munich_1
2020-12-10,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-03-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-09-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-10-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-07-22,,0,0,0,0,0,0,0,0,0.0,0,0.17,0.0,Munich_1
2020-03-08,International womens day,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-11-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-03-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-01-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-11-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-11-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-03-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-12-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-12-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-07-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-09-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-07-16,,0,0,0,0,0,0,0,0,0.0,0,8.06,0.0,Munich_1
2019-07-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-12-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-12-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-12-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-12-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-12-22,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-12-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-12-29,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-06-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-03-17,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-05-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-09-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-09-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-09-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-08-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-09-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-09-10,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-08-26,,0,0,0,0,0,0,0,0,0.0,0,1.53,0.0,Munich_1
2020-08-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-08-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-08-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2024-02-24,,0,0,0,0,0,0,0,0,0.0,0,0.11,0.0,Munich_1
2024-02-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-12-10,,0,0,0,0,0,0,0,0,0.0,0,3.79,0.0,Munich_1
2023-10-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2024-02-01,,0,0,0,0,0,0,0,0,0.0,0,5.99,0.0,Munich_1
2024-02-02,,0,0,0,0,0,0,0,0,0.0,0,0.56,0.0,Munich_1
2024-02-17,,0,0,0,0,0,0,0,0,0.0,0,2.73,0.0,Munich_1
2024-02-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2024-01-17,,0,0,0,0,0,0,0,0,0.0,0,0.87,4.46,Munich_1
2023-12-11,,0,0,0,0,0,0,0,0,0.0,0,7.27,0.0,Munich_1
2024-01-22,,0,0,0,0,0,0,0,0,0.0,0,5.78,0.0,Munich_1
2024-02-19,,0,0,0,0,0,0,0,0,0.0,0,8.29,0.0,Munich_1
2023-10-27,,0,0,0,0,0,0,0,0,0.0,0,9.83,0.0,Munich_1
2024-02-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2024-01-23,,0,0,0,0,0,0,0,0,0.0,0,2.09,0.0,Munich_1
2024-03-02,,0,0,0,0,0,0,0,0,0.0,0,0.1,0.0,Munich_1
2023-11-10,,0,0,0,0,0,0,0,0,0.0,0,1.07,0.0,Munich_1
2024-03-15,,0,0,0,0,0,0,0,0,0.0,0,3.15,0.0,Munich_1
2023-12-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-12-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-12-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.75,Munich_1
2020-08-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-08-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-08-24,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-09-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-09-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-11-26,,0,0,0,0,0,0,0,0,1.0,0,0.45,0.0,Munich_1
2023-06-16,,0,0,0,0,0,0,0,0,1.0,0,2.59,0.0,Munich_1
2023-05-23,,0,0,0,0,0,0,0,0,1.0,0,3.9,0.0,Munich_1
2023-03-01,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2022-10-26,,0,0,0,0,0,0,0,0,1.0,0,1.22,0.0,Munich_1
2022-11-19,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-01-11,,0,0,0,0,0,0,0,0,1.0,0,4.42,0.0,Munich_1
2023-03-07,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-02-03,,0,0,0,0,0,0,0,0,1.0,0,3.0,0.0,Munich_1
2023-01-10,,0,0,0,0,0,0,0,0,1.0,0,1.37,0.52,Munich_1
2023-05-03,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-04-27,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-06-15,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-02-17,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2022-10-17,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-03-10,,0,0,0,0,0,0,0,0,1.0,0,1.79,0.0,Munich_1
2023-05-24,,0,0,0,0,0,0,0,0,1.0,0,0.68,0.0,Munich_1
2023-06-23,,0,0,0,0,0,0,0,0,1.0,0,4.25,0.0,Munich_1
2022-11-04,,0,0,0,0,0,0,0,0,1.0,0,6.8,0.0,Munich_1
2023-04-26,,0,0,0,0,0,0,0,0,1.0,0,3.85,0.0,Munich_1
2023-03-26,,0,0,0,0,0,0,0,0,1.0,0,6.95,0.0,Munich_1
2022-11-28,,0,0,0,0,0,0,0,0,1.0,0,0.33,0.0,Munich_1
2023-03-22,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2022-12-03,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-01-12,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-05-09,,0,0,0,0,0,0,0,0,1.0,0,0.5,0.0,Munich_1
2023-03-11,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.31,Munich_1
2023-02-28,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-03-18,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2022-11-27,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-05-08,,0,0,0,0,0,0,0,0,1.0,0,2.11,0.0,Munich_1
2023-03-24,,0,0,0,0,0,0,0,0,1.0,0,4.9,0.0,Munich_1
2022-11-20,,0,0,0,0,0,0,0,0,1.0,0,0.42,0.0,Munich_1
2023-04-19,,0,0,0,0,0,0,0,0,1.0,0,6.26,0.0,Munich_1
2023-01-26,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-01-18,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2022-11-25,,0,0,0,0,0,0,0,0,1.0,0,4.63,0.0,Munich_1
2023-01-28,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-01-29,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-01-14,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-02-01,,0,0,0,0,0,0,0,0,1.0,0,0.59,0.13,Munich_1
2019-10-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-08-17,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-06-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-05-29,,0,0,0,0,0,0,0,0,0.0,0,4.74,0.0,Munich_1
2022-06-19,,0,0,0,0,0,0,0,0,0.0,0,4.11,0.0,Munich_1
2022-06-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-05-15,,0,0,0,0,0,0,0,0,0.0,0,,,Munich_1
2019-06-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-06-13,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-05-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-05-28,,0,0,0,0,0,0,0,0,0.0,0,1.33,0.0,Munich_1
2019-12-29,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2024-01-10,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-11-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-01-08,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2020-04-10,Good Friday,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-04-19,Good Friday,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-04-02,Good Friday,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-01-01,New Years Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-12-25,1st Christmas Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-10-30,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2022-10-29,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2023-09-29,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-09-30,,0,0,0,0,0,0,0,0,0.0,0,0.18,0.0,Munich_1
2019-06-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-05-26,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Munich_1
2022-12-25,1st Christmas Day,1,0,0,0,1,0,0,0,1.0,0,0.44,0.0,Munich_1
2020-08-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-11-01,All Saints Day,1,0,0,0,1,0,1,0,0.0,0,0.0,0.0,Munich_1
2020-08-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-06-01,,0,0,0,0,0,0,1,0,1.0,0,0.0,0.0,Munich_1
2023-06-10,,0,0,0,0,0,0,1,0,1.0,0,4.02,0.0,Munich_1
2023-06-11,,0,0,0,0,0,0,1,0,1.0,0,0.0,0.0,Munich_1
2022-01-06,Epiphany,1,0,0,0,1,1,0,0,0.0,0,0.0,1.94,Munich_1
2023-06-08,Corpus Christi,1,0,0,0,1,0,1,0,1.0,0,2.76,0.0,Munich_1
2021-10-03,German Unity Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-05-28,Whit sunday,1,0,0,0,1,0,1,0,1.0,0,0.0,0.0,Munich_1
2023-07-30,,0,0,0,0,0,0,0,0,0.0,0,3.6,0.0,Munich_1
2023-08-03,,0,0,0,0,0,0,0,0,0.0,0,7.06,0.0,Munich_1
2023-08-18,,0,0,0,0,0,0,0,0,0.0,0,1.68,0.0,Munich_1
2023-09-11,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-08-02,,0,0,0,0,0,0,0,0,0.0,0,3.23,0.0,Munich_1
2023-07-31,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-09-03,,0,0,0,0,0,0,0,0,0.0,0,1.42,0.0,Munich_1
2023-08-24,,0,0,0,0,0,0,0,0,0.0,0,0.15,0.0,Munich_1
2023-09-01,,0,0,0,0,0,0,0,0,0.0,0,2.99,0.0,Munich_1
2023-08-05,,0,0,0,0,0,0,0,0,0.0,0,6.79,0.0,Munich_1
2022-11-01,All Saints Day,1,0,0,0,1,0,0,0,1.0,0,0.27,0.0,Munich_1
2023-08-15,Assumption of the Virgin Mary,1,0,0,0,1,0,0,0,0.0,0,9.9,0.0,Munich_1
2023-08-06,,0,0,0,0,0,0,0,0,0.0,0,6.07,0.0,Munich_1
2023-08-04,,0,0,0,0,0,0,0,0,0.0,0,8.94,0.0,Munich_1
2021-11-01,All Saints Day,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-04-13,Easter Monday,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-04-18,Easter Monday,1,0,0,0,1,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-05-29,Whit monday,1,0,0,0,1,0,1,0,1.0,0,0.0,0.0,Munich_1
2021-05-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-08-13,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-12-24,Christmas Eve,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-01-05,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-10-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-10-31,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-04-30,,0,0,0,0,0,0,0,0,0.0,0,1.3,0.0,Munich_1
2023-10-31,,0,0,0,0,0,0,1,0,0.0,0,9.11,0.0,Munich_1
2020-08-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-04-30,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-06-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-05-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-04-14,,0,0,0,0,0,0,0,0,0.0,0,0.97,0.0,Munich_1
2021-05-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-06-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-05-17,,0,0,0,0,0,0,0,0,1.0,0,2.05,0.0,Munich_1
2023-01-05,,0,0,0,0,0,1,0,0,1.0,0,0.71,0.0,Munich_1
2022-08-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-06-07,,0,0,0,0,0,0,1,0,1.0,0,0.0,0.0,Munich_1
2021-10-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-08-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-11-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-11-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-08-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-01-02,,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,Munich_1
2020-12-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-10-04,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2019-12-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2023-06-09,,0,0,0,0,0,0,1,0,1.0,0,1.21,0.0,Munich_1
2023-08-16,,0,0,0,0,0,0,0,0,0.0,0,2.67,0.0,Munich_1
2021-05-25,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-11-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2020-06-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-04-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-02-01,,0,0,0,0,0,0,0,0,0.0,0,0.1,5.58,Munich_1
2022-06-09,,0,0,0,0,0,0,0,0,0.0,0,12.45,0.0,Munich_1
2023-09-18,,0,0,0,0,0,0,0,0,0.0,0,19.05,0.0,Munich_1
2022-02-07,,0,0,0,0,0,0,0,0,0.0,0,7.09,7.62,Munich_1
2023-07-24,,0,0,0,0,0,0,0,0,0.0,0,21.52,0.0,Munich_1
2022-09-28,,0,0,0,0,0,0,0,0,0.0,0,26.74,0.0,Munich_1
2022-05-23,,0,0,0,0,0,0,0,0,0.0,0,15.54,0.0,Munich_1
2022-06-13,,0,0,0,0,0,0,0,0,0.0,0,16.26,0.0,Munich_1
2023-11-16,,0,0,0,0,0,0,0,0,0.0,0,10.18,0.0,Munich_1
2023-11-17,,0,0,0,0,0,0,0,0,0.0,0,28.42,0.0,Munich_1
2023-12-13,,0,0,0,0,0,0,0,0,0.0,0,11.24,0.0,Munich_1
2023-12-02,,0,0,0,0,0,0,0,0,0.0,0,0.0,19.84,Munich_1
2023-11-13,,0,0,0,0,0,0,0,0,0.0,0,18.41,0.0,Munich_1
2023-05-16,,0,0,0,0,0,0,0,0,1.0,0,14.51,0.0,Munich_1
2022-12-10,,0,0,0,0,0,0,0,0,1.0,0,0.0,7.7,Munich_1
2023-04-28,,0,0,0,0,0,0,0,0,1.0,0,13.95,0.0,Munich_1
2022-05-25,,0,0,0,0,0,0,0,0,0.0,0,13.96,0.0,Munich_1
2023-05-02,,0,0,0,0,0,0,0,0,1.0,0,10.49,0.0,Munich_1
2019-04-20,,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2021-04-03,,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Munich_1
2022-01-16,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-11-07,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-11-05,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-01-31,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-06-01,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2023-11-30,,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,Frankfurt_1
2022-06-08,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2021-05-19,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-05-13,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2021-07-27,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-11-29,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-08-21,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2021-02-28,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-04-20,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-05-27,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-06-13,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-03-18,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-06-29,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-09-29,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2019-11-15,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-08-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-06-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2019-06-01,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-01-12,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2024-01-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-03-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2020-03-22,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-09-19,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-03-21,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2021-01-15,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2021-07-21,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-01-24,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2021-09-16,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2023-07-19,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-09-20,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2024-01-16,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2021-05-26,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-07-14,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2019-03-14,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-09-07,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2023-06-28,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1
2022-11-09,,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,Frankfurt_1
2019-11-02,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-12-20,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2023-12-09,,0,0,0,0,0,0,0,0,0.0,0,7.93,0.0,Frankfurt_1
2023-04-09,,1,0,0,0,1,0,1,0,1.0,0,0.0,0.0,Frankfurt_1
2022-06-17,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-10-07,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2019-10-19,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-05-11,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-08-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2021-04-28,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-05-22,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2021-05-09,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2021-05-07,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-03-26,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-01-08,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-04-25,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-02-17,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-06-16,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-12-06,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-07-11,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2023-12-08,,0,0,0,0,0,0,0,0,0.0,0,2.48,0.99,Frankfurt_1
2021-04-12,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-05-06,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2023-07-23,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2019-01-29,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2021-02-08,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-06-28,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2021-02-21,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-07-28,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2020-08-01,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-02-27,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-06-10,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2019-07-10,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-10-07,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-03-31,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2020-03-05,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-01-22,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2022-05-03,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2020-09-16,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2019-05-03,,0,0,0,0,0,0,0,0,0.0,0,,,Frankfurt_1
2024-02-14,,0,0,0,0,0,0,0,0,0.0,0,2.54,0.0,Frankfurt_1
2022-04-12,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-08-06,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
2022-03-09,,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,Frankfurt_1
