ID,Target
ID_7BRVXKT x m3,2.3805008
ID_7BRVXKT x m4,2.3773892
ID_7BRVXKT x m5,2.3712072
ID_7BRVXKT x m6,2.3764722
ID_4GCGC5L x m1,2.3806841
ID_4GCGC5L x m2,2.3950214
ID_4GCGC5L x m3,2.3739002
ID_4GCGC5L x m4,2.3708227
ID_4GCGC5L x m5,2.377659
ID_4GCGC5L x m6,2.375485
ID_SYFGPA3 x m1,2.3720825
ID_SYFGPA3 x m2,2.3843029
ID_SYFGPA3 x m3,2.3781312
ID_SYFGPA3 x m4,2.3822634
ID_SYFGPA3 x m5,2.3872466
ID_SYFGPA3 x m6,2.3764417
ID_O7YXE9A x m1,2.3811932
ID_O7YXE9A x m2,2.3759167
ID_O7YXE9A x m3,2.3860455
ID_O7YXE9A x m4,2.3858504
ID_O7YXE9A x m5,2.3786936
ID_O7YXE9A x m6,2.3814523
ID_EI5YN9J x m1,2.373609
ID_EI5YN9J x m2,2.3799589
ID_EI5YN9J x m3,2.373544
ID_EI5YN9J x m4,2.3804498
ID_EI5YN9J x m5,2.38267
ID_EI5YN9J x m6,2.3871033
ID_UX3WOIS x m1,2.3716414
ID_UX3WOIS x m2,2.3878353
ID_UX3WOIS x m3,2.3839748
ID_UX3WOIS x m4,2.3759303
ID_UX3WOIS x m5,2.3860116
ID_UX3WOIS x m6,2.3836057
ID_W1DJB3X x m1,2.3848503
ID_W1DJB3X x m2,2.3798797
ID_W1DJB3X x m3,2.3789613
ID_W1DJB3X x m4,2.386838
ID_W1DJB3X x m5,2.384948
ID_W1DJB3X x m6,2.380577
ID_C73ZM20 x m1,2.377786
ID_C73ZM20 x m2,2.3708165
ID_C73ZM20 x m3,2.3868432
ID_C73ZM20 x m4,2.3830748
ID_C73ZM20 x m5,2.3850894
ID_C73ZM20 x m6,2.3710968
ID_JZ8M5D1 x m1,2.367466
ID_JZ8M5D1 x m2,2.3952737
ID_JZ8M5D1 x m3,2.3722637
ID_JZ8M5D1 x m4,2.388128
ID_JZ8M5D1 x m5,2.374163
ID_JZ8M5D1 x m6,2.3877754
ID_14Y8BJ0 x m1,2.388935
ID_14Y8BJ0 x m2,2.3782213
ID_14Y8BJ0 x m3,2.3809562
ID_14Y8BJ0 x m4,2.3821576
ID_14Y8BJ0 x m5,2.3880363
ID_14Y8BJ0 x m6,2.3945959
ID_LB2M807 x m1,2.3843079
ID_LB2M807 x m2,2.3911357
ID_LB2M807 x m3,2.3747716
ID_LB2M807 x m4,2.3773704
ID_LB2M807 x m5,2.3781533
ID_LB2M807 x m6,2.3804536
ID_HGXEAWY x m1,2.3768253
ID_HGXEAWY x m2,2.3711612
ID_HGXEAWY x m3,2.3792179
ID_HGXEAWY x m4,2.3769708
ID_HGXEAWY x m5,2.3909802
ID_HGXEAWY x m6,2.377108
ID_567WCTU x m1,2.381383
ID_567WCTU x m2,2.3793516
ID_567WCTU x m3,2.384136
ID_567WCTU x m4,2.3842654
ID_567WCTU x m5,2.3846729
ID_567WCTU x m6,2.3851893
ID_IBN2JZM x m1,2.3859403
ID_IBN2JZM x m2,2.3837924
ID_IBN2JZM x m3,2.3768585
ID_IBN2JZM x m4,2.382266
ID_IBN2JZM x m5,2.3822405
ID_IBN2JZM x m6,2.3787165
ID_NT9YHFR x m1,2.3753262
ID_NT9YHFR x m2,2.38022
ID_NT9YHFR x m3,2.3837256
ID_NT9YHFR x m4,2.381051
ID_NT9YHFR x m5,2.3744698
ID_NT9YHFR x m6,2.37368
ID_AQMLE0Z x m1,2.3795362
ID_AQMLE0Z x m2,2.386172
ID_AQMLE0Z x m3,2.3811662
ID_AQMLE0Z x m4,2.3819332
ID_AQMLE0Z x m5,2.3742573
ID_AQMLE0Z x m6,2.3797116
ID_A9RN5O6 x m1,2.393355
ID_A9RN5O6 x m2,2.3852518
ID_A9RN5O6 x m3,2.379548
ID_A9RN5O6 x m4,2.3784754
ID_A9RN5O6 x m5,2.387655
ID_A9RN5O6 x m6,2.391153
ID_72J2Q1X x m1,2.375083
ID_72J2Q1X x m2,2.3856852
ID_72J2Q1X x m3,2.3814673
ID_72J2Q1X x m4,2.386283
ID_72J2Q1X x m5,2.3772476
ID_72J2Q1X x m6,2.387408
ID_8CZ2Z2E x m1,2.3771937
ID_8CZ2Z2E x m2,2.38138
ID_8CZ2Z2E x m3,2.3758864
ID_8CZ2Z2E x m4,2.380809
ID_8CZ2Z2E x m5,2.384774
ID_8CZ2Z2E x m6,2.3672009
ID_2NUAC8S x m1,2.383978
ID_2NUAC8S x m2,2.3888772
ID_2NUAC8S x m3,2.3818576
ID_2NUAC8S x m4,2.3833642
ID_2NUAC8S x m5,2.3727934
ID_2NUAC8S x m6,2.38009
ID_FBT8GUK x m1,2.3748374
ID_FBT8GUK x m2,2.3873508
ID_FBT8GUK x m3,2.382466
ID_FBT8GUK x m4,2.3817668
ID_FBT8GUK x m5,2.3737085
ID_FBT8GUK x m6,2.3853178
ID_V5DZVHE x m1,2.389708
ID_V5DZVHE x m2,2.3826187
ID_V5DZVHE x m3,2.3740375
ID_V5DZVHE x m4,2.386515
ID_V5DZVHE x m5,2.3853207
ID_V5DZVHE x m6,2.3884027
ID_Q40LOD1 x m1,2.388509
ID_Q40LOD1 x m2,2.3779793
ID_Q40LOD1 x m3,2.3797112
ID_Q40LOD1 x m4,2.3886971
ID_Q40LOD1 x m5,2.3929286
ID_Q40LOD1 x m6,2.3837998
ID_P3O0W2L x m1,2.3805494
ID_P3O0W2L x m2,2.382666
ID_P3O0W2L x m3,2.3839028
ID_P3O0W2L x m4,2.3833709
ID_P3O0W2L x m5,2.3870952
ID_P3O0W2L x m6,2.3780856
ID_BF55ZDE x m1,2.3792655
ID_BF55ZDE x m2,2.3695447
ID_BF55ZDE x m3,2.3828905
ID_BF55ZDE x m4,2.3767457
ID_BF55ZDE x m5,2.3812869
ID_BF55ZDE x m6,2.3768768
ID_0X6USHE x m1,2.3744233
ID_0X6USHE x m2,2.3750296
ID_0X6USHE x m3,2.3773792
ID_0X6USHE x m4,2.3831909
ID_0X6USHE x m5,2.380733
ID_0X6USHE x m6,2.3771253
ID_OC6MWWY x m1,2.3721576
ID_OC6MWWY x m2,2.3765123
ID_OC6MWWY x m3,2.3884342
ID_OC6MWWY x m4,2.3758304
ID_OC6MWWY x m5,2.3842711
ID_OC6MWWY x m6,2.3769786
ID_3IL309R x m1,2.3857462
ID_3IL309R x m2,2.3917274
ID_3IL309R x m3,2.3847544
ID_3IL309R x m4,2.3936017
ID_3IL309R x m5,2.3867953
ID_3IL309R x m6,2.3746805
ID_KI2BVCL x m1,2.3792164
ID_KI2BVCL x m2,2.37776
ID_KI2BVCL x m3,2.3846145
ID_KI2BVCL x m4,2.3847992
ID_KI2BVCL x m5,2.378923
ID_KI2BVCL x m6,2.3757522
ID_NM3N4CG x m1,2.3776383
ID_NM3N4CG x m2,2.3831294
ID_NM3N4CG x m3,2.3715682
ID_NM3N4CG x m4,2.3678005
ID_NM3N4CG x m5,2.3708196
ID_NM3N4CG x m6,2.3855894
ID_170GSG9 x m1,2.3814766
ID_170GSG9 x m2,2.3820982
ID_170GSG9 x m3,2.3807805
ID_170GSG9 x m4,2.3900297
ID_170GSG9 x m5,2.3687007
ID_170GSG9 x m6,2.3949902
ID_T7ZPH2N x m1,2.3777413
ID_T7ZPH2N x m2,2.3928142
ID_T7ZPH2N x m3,2.3754425
ID_T7ZPH2N x m4,2.3792174
ID_T7ZPH2N x m5,2.3771715
ID_T7ZPH2N x m6,2.3887515
ID_W3FUVQ7 x m1,2.3778915
ID_W3FUVQ7 x m2,2.3706727
ID_W3FUVQ7 x m3,2.3792377
ID_W3FUVQ7 x m4,2.3842714
ID_W3FUVQ7 x m5,2.3917599
ID_W3FUVQ7 x m6,2.3662655
ID_63T66QT x m1,2.3746557
ID_63T66QT x m2,2.3735754
ID_63T66QT x m3,2.3777413
ID_63T66QT x m4,2.3870327
ID_63T66QT x m5,2.3755465
ID_63T66QT x m6,2.3884585
ID_GQPRIPS x m1,2.3794844
ID_GQPRIPS x m2,2.378367
ID_GQPRIPS x m3,2.3728375
ID_GQPRIPS x m4,2.3796778
ID_GQPRIPS x m5,2.377808
ID_GQPRIPS x m6,2.3834453
ID_7DB5YPB x m1,2.37249
ID_7DB5YPB x m2,2.3808188
ID_7DB5YPB x m3,2.366696
ID_7DB5YPB x m4,2.3721526
ID_7DB5YPB x m5,2.3750737
ID_7DB5YPB x m6,2.3741503
ID_ORFX8V8 x m1,2.381116
ID_ORFX8V8 x m2,2.3794842
ID_ORFX8V8 x m3,2.376451
ID_ORFX8V8 x m4,2.3751264
ID_ORFX8V8 x m5,2.3844688
ID_ORFX8V8 x m6,2.3906088
ID_3M3G7GF x m1,2.3739834
ID_3M3G7GF x m2,2.3819296
ID_3M3G7GF x m3,2.3878736
ID_3M3G7GF x m4,2.38282
ID_3M3G7GF x m5,2.3739104
ID_3M3G7GF x m6,2.3831325
ID_MOX3YYN x m1,2.3850596
ID_MOX3YYN x m2,2.3851638
ID_MOX3YYN x m3,2.3797345
ID_MOX3YYN x m4,2.392701
ID_MOX3YYN x m5,2.378876
ID_MOX3YYN x m6,2.3773649
ID_RQVK14A x m1,2.3753805
ID_RQVK14A x m2,2.389244
ID_RQVK14A x m3,2.3709857
ID_RQVK14A x m4,2.381113
ID_RQVK14A x m5,2.3824723
ID_RQVK14A x m6,2.3861663
ID_JEL52FC x m1,2.3872
ID_JEL52FC x m2,2.3956747
ID_JEL52FC x m3,2.3749497
ID_JEL52FC x m4,2.379872
ID_JEL52FC x m5,2.3838968
ID_JEL52FC x m6,2.3798494
ID_TTAERD5 x m1,2.3833
ID_TTAERD5 x m2,2.376975
ID_TTAERD5 x m3,2.3858292
ID_TTAERD5 x m4,2.3881116
ID_TTAERD5 x m5,2.3758085
ID_TTAERD5 x m6,2.371043
ID_VPYJOA6 x m1,2.3836873
ID_VPYJOA6 x m2,2.3764672
ID_VPYJOA6 x m3,2.3736713
ID_VPYJOA6 x m4,2.367743
ID_VPYJOA6 x m5,2.370648
ID_VPYJOA6 x m6,2.3846898
ID_K2ADZPD x m1,2.3867755
ID_K2ADZPD x m2,2.3767292
ID_K2ADZPD x m3,2.377063
ID_K2ADZPD x m4,2.3843505
ID_K2ADZPD x m5,2.386891
ID_K2ADZPD x m6,2.3800385
ID_HAB0CIL x m1,2.3762555
ID_HAB0CIL x m2,2.3731854
ID_HAB0CIL x m3,2.368317
ID_HAB0CIL x m4,2.3830335
ID_HAB0CIL x m5,2.3703563
ID_HAB0CIL x m6,2.3698826
ID_ZNPCLIL x m1,2.379968
ID_ZNPCLIL x m2,2.3939924
ID_ZNPCLIL x m3,2.3753798
ID_ZNPCLIL x m4,2.3813207
ID_ZNPCLIL x m5,2.3822052
ID_ZNPCLIL x m6,2.3859816
ID_J45IQVL x m1,2.3772879
ID_J45IQVL x m2,2.377005
ID_J45IQVL x m3,2.3903112
ID_J45IQVL x m4,2.3910067
ID_J45IQVL x m5,2.3873522
ID_J45IQVL x m6,2.3813744
ID_9DAVK16 x m1,2.374926
ID_9DAVK16 x m2,2.378245
ID_9DAVK16 x m3,2.3776937
ID_9DAVK16 x m4,2.3860538
ID_9DAVK16 x m5,2.383562
ID_9DAVK16 x m6,2.3781006
ID_GQXK0UJ x m1,2.3795688
ID_GQXK0UJ x m2,2.3764856
ID_GQXK0UJ x m3,2.3753052
ID_GQXK0UJ x m4,2.390373
ID_GQXK0UJ x m5,2.3794723
ID_GQXK0UJ x m6,2.382926
ID_VHUPUPC x m1,2.384852
ID_VHUPUPC x m2,2.3886726
ID_VHUPUPC x m3,2.3796515
ID_VHUPUPC x m4,2.4005868
ID_VHUPUPC x m5,2.3760052
ID_VHUPUPC x m6,2.36825
ID_4SO7WG6 x m1,2.394553
ID_4SO7WG6 x m2,2.385383
ID_4SO7WG6 x m3,2.3789363
ID_4SO7WG6 x m4,2.385513
ID_4SO7WG6 x m5,2.378591
ID_4SO7WG6 x m6,2.3793192
ID_GIFNROO x m1,2.3837094
ID_GIFNROO x m2,2.3645802
ID_GIFNROO x m3,2.3659453
ID_GIFNROO x m4,2.3818371
ID_GIFNROO x m5,2.3875127
ID_GIFNROO x m6,2.372235
ID_Z7SKP10 x m1,2.376162
ID_Z7SKP10 x m2,2.3869972
ID_Z7SKP10 x m3,2.38974
ID_Z7SKP10 x m4,2.3806133
ID_Z7SKP10 x m5,2.3737745
ID_Z7SKP10 x m6,2.375684
ID_KIOT1M7 x m1,2.3826993
ID_KIOT1M7 x m2,2.3889246
ID_KIOT1M7 x m3,2.3848531
ID_KIOT1M7 x m4,2.3721135
ID_KIOT1M7 x m5,2.3699362
ID_KIOT1M7 x m6,2.3913143
ID_I4H2TPU x m1,2.3808928
ID_I4H2TPU x m2,2.3784888
ID_I4H2TPU x m3,2.3772864
ID_I4H2TPU x m4,2.3817108
ID_I4H2TPU x m5,2.3831475
ID_I4H2TPU x m6,2.367329
ID_B3LOKSF x m1,2.3910997
ID_B3LOKSF x m2,2.3857245
ID_B3LOKSF x m3,2.3825376
ID_B3LOKSF x m4,2.3877594
ID_B3LOKSF x m5,2.3839533
ID_B3LOKSF x m6,2.3752933
ID_HBHFFJ6 x m1,2.376272
ID_HBHFFJ6 x m2,2.3791375
ID_HBHFFJ6 x m3,2.3817494
ID_HBHFFJ6 x m4,2.3819191
ID_HBHFFJ6 x m5,2.3840477
ID_HBHFFJ6 x m6,2.3829696
ID_J86VXL0 x m1,2.3902988
ID_J86VXL0 x m2,2.3756797
ID_J86VXL0 x m3,2.3790746
ID_J86VXL0 x m4,2.3678694
ID_J86VXL0 x m5,2.3756785
ID_J86VXL0 x m6,2.372413
ID_D0CNY6E x m1,2.3662443
ID_D0CNY6E x m2,2.3773615
ID_D0CNY6E x m3,2.3808453
ID_D0CNY6E x m4,2.3809712
ID_D0CNY6E x m5,2.3862066
ID_D0CNY6E x m6,2.3688264
ID_X98ZXCD x m1,2.3825192
ID_X98ZXCD x m2,2.3848636
ID_X98ZXCD x m3,2.371156
ID_X98ZXCD x m4,2.3805974
ID_X98ZXCD x m5,2.3787374
ID_X98ZXCD x m6,2.3728046
ID_LC0XW52 x m1,2.38515
ID_LC0XW52 x m2,2.3787467
ID_LC0XW52 x m3,2.3818939
ID_LC0XW52 x m4,2.3815417
ID_LC0XW52 x m5,2.386858
ID_LC0XW52 x m6,2.3714962
ID_4DCMW9E x m1,2.3786922
ID_4DCMW9E x m2,2.3768651
ID_4DCMW9E x m3,2.382111
ID_4DCMW9E x m4,2.3653886
ID_4DCMW9E x m5,2.3880517
ID_4DCMW9E x m6,2.3871808
ID_966RMZI x m1,2.382412
ID_966RMZI x m2,2.3766742
ID_966RMZI x m3,2.3790781
ID_966RMZI x m4,2.3834887
ID_966RMZI x m5,2.3844886
ID_966RMZI x m6,2.3643568
ID_ZBYY8G7 x m1,2.3905485
ID_ZBYY8G7 x m2,2.3856008
ID_ZBYY8G7 x m3,2.385005
ID_ZBYY8G7 x m4,2.382665
ID_ZBYY8G7 x m5,2.3803277
ID_ZBYY8G7 x m6,2.364994
ID_318RML7 x m1,2.3836617
ID_318RML7 x m2,2.3795924
ID_318RML7 x m3,2.3797095
ID_318RML7 x m4,2.383173
ID_318RML7 x m5,2.3803174
ID_318RML7 x m6,2.3856292
ID_F1SVZP6 x m1,2.376087
ID_F1SVZP6 x m2,2.3817909
ID_F1SVZP6 x m3,2.3834896
ID_F1SVZP6 x m4,2.3834224
ID_F1SVZP6 x m5,2.3781712
ID_F1SVZP6 x m6,2.3841922
ID_45G4SVO x m1,2.3747945
ID_45G4SVO x m2,2.3725982
ID_45G4SVO x m3,2.3798633
ID_45G4SVO x m4,2.3870301
ID_45G4SVO x m5,2.3833709
ID_45G4SVO x m6,2.3879158
ID_HXSG6RT x m1,2.381233
ID_HXSG6RT x m2,2.3867512
ID_HXSG6RT x m3,2.3717914
ID_HXSG6RT x m4,2.3854463
ID_HXSG6RT x m5,2.3820443
ID_HXSG6RT x m6,2.3806698
ID_P9IA5J5 x m1,2.3973577
ID_P9IA5J5 x m2,2.3832936
ID_P9IA5J5 x m3,2.374203
ID_P9IA5J5 x m4,2.3839538
ID_P9IA5J5 x m5,2.37132
ID_P9IA5J5 x m6,2.3756099
ID_NTTTOP0 x m1,2.3883486
ID_NTTTOP0 x m2,2.378761
ID_NTTTOP0 x m3,2.3851986
ID_NTTTOP0 x m4,2.3738606
ID_NTTTOP0 x m5,2.388076
ID_NTTTOP0 x m6,2.3842869
ID_FT80SIW x m1,2.3753877
ID_FT80SIW x m2,2.3931596
ID_FT80SIW x m3,2.384419
ID_FT80SIW x m4,2.388466
ID_FT80SIW x m5,2.3887622
ID_FT80SIW x m6,2.3834636
ID_HIAY2VU x m1,2.385899
ID_HIAY2VU x m2,2.3774955
ID_HIAY2VU x m3,2.3832295
ID_HIAY2VU x m4,2.3837938
ID_HIAY2VU x m5,2.381563
ID_HIAY2VU x m6,2.3890185
ID_01HFZ0X x m1,2.3829672
ID_01HFZ0X x m2,2.377077
ID_01HFZ0X x m3,2.3884761
ID_01HFZ0X x m4,2.3831377
ID_01HFZ0X x m5,2.3767114
ID_01HFZ0X x m6,2.3755836
ID_NTZAYH5 x m1,2.3790903
ID_NTZAYH5 x m2,2.386055
ID_NTZAYH5 x m3,2.3832722
ID_NTZAYH5 x m4,2.3829675
ID_NTZAYH5 x m5,2.3912013
ID_NTZAYH5 x m6,2.3695962
ID_EXL3QWE x m1,2.38237
ID_EXL3QWE x m2,2.394882
ID_EXL3QWE x m3,2.3801687
ID_EXL3QWE x m4,2.3799
ID_EXL3QWE x m5,2.3830132
ID_EXL3QWE x m6,2.382531
ID_ETV1XEI x m1,2.385117
ID_ETV1XEI x m2,2.3855126
ID_ETV1XEI x m3,2.3701448
ID_ETV1XEI x m4,2.3720539
ID_ETV1XEI x m5,2.3811538
ID_ETV1XEI x m6,2.3831658
ID_GLPBLGU x m1,2.367229
ID_GLPBLGU x m2,2.3841271
ID_GLPBLGU x m3,2.3836048
ID_GLPBLGU x m4,2.3723574
ID_GLPBLGU x m5,2.3767867
ID_GLPBLGU x m6,2.3806858
ID_LH3A9EH x m1,2.38793
ID_LH3A9EH x m2,2.387643
ID_LH3A9EH x m3,2.3829849
ID_LH3A9EH x m4,2.3742177
ID_LH3A9EH x m5,2.3747962
ID_LH3A9EH x m6,2.3782718
ID_XK3NXE3 x m1,2.3924906
ID_XK3NXE3 x m2,2.3679667
ID_XK3NXE3 x m3,2.387796
ID_XK3NXE3 x m4,2.3869956
ID_XK3NXE3 x m5,2.3807466
ID_XK3NXE3 x m6,2.3791099
ID_V3OECDL x m1,2.3825154
ID_V3OECDL x m2,2.3800435
ID_V3OECDL x m3,2.391433
ID_V3OECDL x m4,2.3895056
ID_V3OECDL x m5,2.3904119
ID_V3OECDL x m6,2.3772066
ID_9RO60QD x m1,2.3774643
ID_9RO60QD x m2,2.3861413
ID_9RO60QD x m3,2.3817472
ID_9RO60QD x m4,2.3758485
ID_9RO60QD x m5,2.3789532
ID_9RO60QD x m6,2.3793082
ID_DRT65DO x m1,2.3723454
ID_DRT65DO x m2,2.375879
ID_DRT65DO x m3,2.386863
ID_DRT65DO x m4,2.3796408
ID_DRT65DO x m5,2.3808944
ID_DRT65DO x m6,2.375603
ID_ES4SE17 x m1,2.3758366
ID_ES4SE17 x m2,2.3754213
ID_ES4SE17 x m3,2.3804605
ID_ES4SE17 x m4,2.380563
ID_ES4SE17 x m5,2.3878663
ID_ES4SE17 x m6,2.3865488
ID_Z61VB07 x m1,2.3844213
ID_Z61VB07 x m2,2.3823104
ID_Z61VB07 x m3,2.3837569
ID_Z61VB07 x m4,2.3925092
ID_Z61VB07 x m5,2.3841736
ID_Z61VB07 x m6,2.381107
ID_JNZT77C x m1,2.3857887
ID_JNZT77C x m2,2.3797216
ID_JNZT77C x m3,2.3843756
ID_JNZT77C x m4,2.3717895
ID_JNZT77C x m5,2.3804967
ID_JNZT77C x m6,2.382183
ID_EJBS8FD x m1,2.3729477
ID_EJBS8FD x m2,2.371663
ID_EJBS8FD x m3,2.3783543
ID_EJBS8FD x m4,2.3911471
ID_EJBS8FD x m5,2.3903713
ID_EJBS8FD x m6,2.3818011
ID_L4MOQ73 x m1,2.3797348
ID_L4MOQ73 x m2,2.3750896
ID_L4MOQ73 x m3,2.3782508
ID_L4MOQ73 x m4,2.3821905
ID_L4MOQ73 x m5,2.372372
ID_L4MOQ73 x m6,2.3837714
ID_HFGWUL5 x m1,2.3779876
ID_HFGWUL5 x m2,2.3764205
ID_HFGWUL5 x m3,2.3815882
ID_HFGWUL5 x m4,2.3773913
ID_HFGWUL5 x m5,2.373533
ID_HFGWUL5 x m6,2.3931448
ID_LQLKM3L x m1,2.381056
ID_LQLKM3L x m2,2.3691156
ID_LQLKM3L x m3,2.3802354
ID_LQLKM3L x m4,2.385792
ID_LQLKM3L x m5,2.383182
ID_LQLKM3L x m6,2.3895786
ID_LI8OXH4 x m1,2.3781602
ID_LI8OXH4 x m2,2.3854525
ID_LI8OXH4 x m3,2.3784006
ID_LI8OXH4 x m4,2.3798943
ID_LI8OXH4 x m5,2.3661041
ID_LI8OXH4 x m6,2.3793623
ID_J0XFIWV x m1,2.3686173
ID_J0XFIWV x m2,2.3829854
ID_J0XFIWV x m3,2.3841944
ID_J0XFIWV x m4,2.3848863
ID_J0XFIWV x m5,2.3786612
ID_J0XFIWV x m6,2.3798661
ID_4ZCX88L x m1,2.386267
ID_4ZCX88L x m2,2.3899403
ID_4ZCX88L x m3,2.3869338
ID_4ZCX88L x m4,2.3914108
ID_4ZCX88L x m5,2.374997
ID_4ZCX88L x m6,2.3851678
ID_V3COSU7 x m1,2.382584
ID_V3COSU7 x m2,2.383084
ID_V3COSU7 x m3,2.3743367
ID_V3COSU7 x m4,2.3872802
ID_V3COSU7 x m5,2.379627
ID_V3COSU7 x m6,2.3767066
ID_KQAOVAT x m1,2.3837824
ID_KQAOVAT x m2,2.3742096
ID_KQAOVAT x m3,2.3833005
ID_KQAOVAT x m4,2.3669615
ID_KQAOVAT x m5,2.3825624
ID_KQAOVAT x m6,2.3712096
ID_BOZ9BIG x m1,2.3654163
ID_BOZ9BIG x m2,2.3786633
ID_BOZ9BIG x m3,2.3725226
ID_BOZ9BIG x m4,2.3680434
ID_BOZ9BIG x m5,2.3816147
ID_BOZ9BIG x m6,2.392432
ID_3SJMM9M x m1,2.385392
ID_3SJMM9M x m2,2.3870354
ID_3SJMM9M x m3,2.3745747
ID_3SJMM9M x m4,2.379504
ID_3SJMM9M x m5,2.377099
ID_3SJMM9M x m6,2.378339
ID_EV1OB6X x m1,2.3819592
ID_EV1OB6X x m2,2.384292
ID_EV1OB6X x m3,2.3863077
ID_EV1OB6X x m4,2.3722875
ID_EV1OB6X x m5,2.3792875
ID_EV1OB6X x m6,2.389297
ID_8JTCLQM x m1,2.378974
ID_8JTCLQM x m2,2.3871417
ID_8JTCLQM x m3,2.3705044
ID_8JTCLQM x m4,2.392053
ID_8JTCLQM x m5,2.3766732
ID_8JTCLQM x m6,2.3836648
ID_PD2K31T x m1,2.3872032
ID_PD2K31T x m2,2.3781998
ID_PD2K31T x m3,2.3857365
ID_PD2K31T x m4,2.37801
ID_PD2K31T x m5,2.3722832
ID_PD2K31T x m6,2.3784883
ID_T3IA8LK x m1,2.3806717
ID_T3IA8LK x m2,2.3856876
ID_T3IA8LK x m3,2.3857074
ID_T3IA8LK x m4,2.3740697
ID_T3IA8LK x m5,2.371859
ID_T3IA8LK x m6,2.3814156
ID_0R2TRLE x m1,2.3666334
ID_0R2TRLE x m2,2.3785815
ID_0R2TRLE x m3,2.374302
ID_0R2TRLE x m4,2.387401
ID_0R2TRLE x m5,2.3921733
ID_0R2TRLE x m6,2.3704374
ID_2G6YN14 x m1,2.3922756
ID_2G6YN14 x m2,2.3863566
ID_2G6YN14 x m3,2.375261
ID_2G6YN14 x m4,2.3716552
ID_2G6YN14 x m5,2.3845105
ID_2G6YN14 x m6,2.3796115
ID_P4M58JC x m1,2.39042
ID_P4M58JC x m2,2.3761532
ID_P4M58JC x m3,2.3823812
ID_P4M58JC x m4,2.384046
ID_P4M58JC x m5,2.3909843
ID_P4M58JC x m6,2.3681188
ID_SQ7NOH4 x m1,2.3722737
ID_SQ7NOH4 x m2,2.3836188
ID_SQ7NOH4 x m3,2.377809
ID_SQ7NOH4 x m4,2.3757825
ID_SQ7NOH4 x m5,2.3989155
ID_SQ7NOH4 x m6,2.379633
ID_WVA59I4 x m1,2.3892164
ID_WVA59I4 x m2,2.3932366
ID_WVA59I4 x m3,2.3791082
ID_WVA59I4 x m4,2.3876238
ID_WVA59I4 x m5,2.3778536
ID_WVA59I4 x m6,2.3869023
ID_7V8I0KW x m1,2.3808486
ID_7V8I0KW x m2,2.3735023
ID_7V8I0KW x m3,2.3728697
ID_7V8I0KW x m4,2.386275
ID_7V8I0KW x m5,2.3835773
ID_7V8I0KW x m6,2.3811164
ID_PM2PIWH x m1,2.3731897
ID_PM2PIWH x m2,2.3821454
ID_PM2PIWH x m3,2.377851
ID_PM2PIWH x m4,2.375837
ID_PM2PIWH x m5,2.3777368
ID_PM2PIWH x m6,2.3886452
ID_FEG3UXG x m1,2.3875115
ID_FEG3UXG x m2,2.3845294
ID_FEG3UXG x m3,2.374413
ID_FEG3UXG x m4,2.3710973
ID_FEG3UXG x m5,2.3772418
ID_FEG3UXG x m6,2.372699
ID_88KPBO1 x m1,2.3731306
ID_88KPBO1 x m2,2.377809
ID_88KPBO1 x m3,2.3823543
ID_88KPBO1 x m4,2.3725922
ID_88KPBO1 x m5,2.3766139
ID_88KPBO1 x m6,2.3718445
ID_CMKMD6M x m1,2.3640838
ID_CMKMD6M x m2,2.3784683
ID_CMKMD6M x m3,2.3903003
ID_CMKMD6M x m4,2.3784666
ID_CMKMD6M x m5,2.3787434
ID_CMKMD6M x m6,2.3847532
ID_GGWA71O x m1,2.3825946
ID_GGWA71O x m2,2.3826263
ID_GGWA71O x m3,2.3898103
ID_GGWA71O x m4,2.3723862
ID_GGWA71O x m5,2.3675842
ID_GGWA71O x m6,2.3958988
ID_HJ3LO6D x m1,2.3910553
ID_HJ3LO6D x m2,2.3845527
ID_HJ3LO6D x m3,2.3784277
ID_HJ3LO6D x m4,2.3822362
ID_HJ3LO6D x m5,2.376874
ID_HJ3LO6D x m6,2.3670957
ID_92NQ3EA x m1,2.3680813
ID_92NQ3EA x m2,2.3760328
ID_92NQ3EA x m3,2.3860683
ID_92NQ3EA x m4,2.388324
ID_92NQ3EA x m5,2.3835626
ID_92NQ3EA x m6,2.3807218
ID_39CR9EQ x m1,2.3715785
ID_39CR9EQ x m2,2.3854208
ID_39CR9EQ x m3,2.38227
ID_39CR9EQ x m4,2.3830397
ID_39CR9EQ x m5,2.3828344
ID_39CR9EQ x m6,2.3775342
ID_M2GMI7J x m1,2.3738656
ID_M2GMI7J x m2,2.380796
ID_M2GMI7J x m3,2.3771362
ID_M2GMI7J x m4,2.373751
ID_M2GMI7J x m5,2.3776362
ID_M2GMI7J x m6,2.3786695
ID_TSC0HTM x m1,2.372777
ID_TSC0HTM x m2,2.3806636
ID_TSC0HTM x m3,2.3733966
ID_TSC0HTM x m4,2.3816574
ID_TSC0HTM x m5,2.3807952
ID_TSC0HTM x m6,2.3845303
ID_QP0H99W x m1,2.3856525
ID_QP0H99W x m2,2.3774254
ID_QP0H99W x m3,2.3849592
ID_QP0H99W x m4,2.3823752
ID_QP0H99W x m5,2.3788373
ID_QP0H99W x m6,2.3724256
ID_MELXD60 x m1,2.3799596
ID_MELXD60 x m2,2.3700569
ID_MELXD60 x m3,2.3690512
ID_MELXD60 x m4,2.3922741
ID_MELXD60 x m5,2.3914514
